FIGHT ORDER,KEY,ROUND FORMAT,EVENT_TYPE,EVENT_NAME,EVENT_YEAR,EVENT_MONTH,EVENT_DAY,LOCATION COUNTRY,LOCATION CITY,VENUE,ATTENDANCE,MAIN FIGHT,MID,WEIGHT CLASS,REF,METHOD,METHOD_D,ROUND,FINISH_ROUND_MIN,FINISH_ROUND_SEC,FINISH_ROUND_INSECONDS,TOTAL_INSECONDS,FIGHTER NAME,FIGHER NO,OUTCOME,FIGHTER ID,STR,TD,SUB,PASS,NICK,ASSOCIATION,LOCALITY,COUNTRY,BIRTH_YEAR,AGE_AT_FIGHT,HEIGHT_CM,WEIGHT_KG,REACH_INCH,REACH_INCH1,STANCE,WIN_AT_FIGHT,NOTWIN_AT_FIGHT,TOTAL_AT_FIGHT,WINRATIO_AT_FIGHT,STRAVG_AT_FIGHT,TDAVG_AT_FIGHT,SUBAVG_AT_FIGHT,PASSAVG_AT_FIGHT,AGE_DIFF,HEIGHT_DIFF,WEIGHT_DIFF,REACH_DIFF,EXP_DIFF,STRAVG_AT_FIGHT_DIFF,TDAVG_AT_FIGHT_DIFF,SUBAVG_AT_FIGHT_DIFF,PASSAVG_AT_FIGHT_DIFF,WINRATIO_DIFF,STANCE_DIFF,REACH_DIFF1
30,,ONE ROUND,UFC Main Event,UFC 4 - Revenge of the Warriors,1994,12,16,America,"Tulsa, Oklahoma, U.S.",Expo Square Pavilion,5857,NO,1,,John McCarthy,Submission,Armbar,1,0,14,14,14,Ian Freeman,Fighter 1,win,242,0,0,0,0,The Machine,Machine MMA,"Sunderland, Tyne and Wear",England,1970,24,180.34,102.0582,,72.837138,Orthodox,0,0,0,0,0,0,0,0,,-5.08,-2.26796,,0,0,0,0,0,0,,-2.010156
30,,ONE ROUND,UFC Main Event,UFC 4 - Revenge of the Warriors,1994,12,16,America,"Tulsa, Oklahoma, U.S.",Expo Square Pavilion,5857,NO,1,,John McCarthy,Submission,Armbar,1,0,14,14,14,Nate Schroeder,Fighter 2,loss,255,0,0,0,0,,,"Rock Island, Illinois",United States,,,185.42,104.32616,,74.847294,,0,0,0,0,0,0,0,0,,5.08,2.26796,,0,0,0,0,0,0,,2.010156
29,UFC 3: The American Dream629Steve JennumHarold Howard,ONE ROUND,UFC Main Event,UFC 3 - The American Dream,1994,9,9,America,"Charlotte, North Carolina, U.S.",Grady Cole Center,,YES,6,Open Weight,John McCarthy,Submission,Punches,1,1,27,87,87,Steve Jennum,Fighter 1,win,44,6,1,0,3,,,"Omaha, Nebraska",United States,,,177.8,97.52228,,71.83206,Orthodox,0,0,0,0,0,0,0,0,,-10.16,-11.3398,,-1,-9,0,0,0,-1,Same Stance,-4.020312
29,UFC 3: The American Dream629Steve JennumHarold Howard,ONE ROUND,UFC Main Event,UFC 3 - The American Dream,1994,9,9,America,"Charlotte, North Carolina, U.S.",Grady Cole Center,,YES,6,Open Weight,John McCarthy,Submission,Punches,1,1,27,87,87,Harold Howard,Fighter 2,loss,41,2,0,1,0,,,"Niagara Falls, Ontario",Canada,,,187.96,108.86208,,75.852372,Orthodox,1,0,1,1,9,0,0,0,,10.16,11.3398,,1,9,0,0,0,1,Same Stance,4.020312
28,UFC 3: The American Dream528Ken ShamrockFelix Lee Mitchell,ONE ROUND,UFC Main Event,UFC 3 - The American Dream,1994,9,9,America,"Charlotte, North Carolina, U.S.",Grady Cole Center,,NO,5,Open Weight,John McCarthy,Submission,Rear-Naked Choke,1,4,34,274,274,Ken Shamrock,Fighter 1,win,4,4,1,1,3,The World's Most Dangerous Man,Lion's Den,"San Diego, California",United States,1964,30,185.42,92.98636,72,72,Orthodox,2,1,3,0.666666667,3,0.666666667,0.666666667,0.333333333,,,,,3,3,0.666666667,0.666666667,0.333333333,0.666666667,Same Stance,
28,UFC 3: The American Dream528Ken ShamrockFelix Lee Mitchell,ONE ROUND,UFC Main Event,UFC 3 - The American Dream,1994,9,9,America,"Charlotte, North Carolina, U.S.",Grady Cole Center,,NO,5,Open Weight,John McCarthy,Submission,Rear-Naked Choke,1,4,34,274,274,Felix Mitchell,Fighter 2,loss,45,3,0,0,0,,,"Antioch, Tennessee",United States,,,,,,,Orthodox,0,0,0,0,0,0,0,0,,,,,-3,-3,-0.666666667,-0.666666667,-0.333333333,-0.666666667,Same Stance,
27,UFC 3: The American Dream427Royce GracieKimo Leopoldo,ONE ROUND,UFC Main Event,UFC 3 - The American Dream,1994,9,9,America,"Charlotte, North Carolina, U.S.",Grady Cole Center,,NO,4,Open Weight,John McCarthy,Submission,Armlock,1,4,40,280,280,Royce Gracie,Fighter 1,win,19,2,0,1,1,,Gracie Humaita,Rio de Janeiro,Brazil,1966,28,185.42,79.3786,,74.847294,Southpaw,7,0,7,1,1,0.714285714,0.857142857,1.571428571,2,-5.08,-27.21552,,7,1,0.714285714,0.857142857,1.571428571,1,Different Stance,-2.010156
27,UFC 3: The American Dream427Royce GracieKimo Leopoldo,ONE ROUND,UFC Main Event,UFC 3 - The American Dream,1994,9,9,America,"Charlotte, North Carolina, U.S.",Grady Cole Center,,NO,4,Open Weight,John McCarthy,Submission,Armlock,1,4,40,280,280,Kimo Leopoldo,Fighter 2,loss,43,6,1,0,2,,Freelance,"Huntington Beach, California",United States,1968,26,190.5,106.59412,,76.85745,Orthodox,0,0,0,0,0,0,0,0,-2,5.08,27.21552,,-7,-1,-0.714285714,-0.857142857,-1.571428571,-1,Different Stance,2.010156
26,UFC 3: The American Dream326Harold HowardRoland Payne,ONE ROUND,UFC Main Event,UFC 3 - The American Dream,1994,9,9,America,"Charlotte, North Carolina, U.S.",Grady Cole Center,,NO,3,Open Weight,John McCarthy,KO,Punch,1,0,46,46,46,Harold Howard,Fighter 1,win,41,9,0,0,0,,,"Niagara Falls, Ontario",Canada,,,187.96,108.86208,,75.852372,Orthodox,0,0,0,0,0,0,0,0,,12.7,15.87572,,0,0,0,0,0,0,Same Stance,5.02539
26,UFC 3: The American Dream326Harold HowardRoland Payne,ONE ROUND,UFC Main Event,UFC 3 - The American Dream,1994,9,9,America,"Charlotte, North Carolina, U.S.",Grady Cole Center,,NO,3,Open Weight,John McCarthy,KO,Punch,1,0,46,46,46,Roland Payne,Fighter 2,loss,42,3,1,0,1,,,"Charlotte, North Carolina",United States,1964,30,175.26,92.98636,,70.826982,Orthodox,0,0,0,0,0,0,0,0,,-12.7,-15.87572,,0,0,0,0,0,0,Same Stance,-5.02539
25,UFC 3: The American Dream225Ken ShamrockChristophe Leninger,ONE ROUND,UFC Main Event,UFC 3 - The American Dream,1994,9,9,America,"Charlotte, North Carolina, U.S.",Grady Cole Center,,NO,2,Open Weight,John McCarthy,Submission,Punches,1,4,49,289,289,Ken Shamrock,Fighter 1,win,4,8,1,0,1,The World's Most Dangerous Man,Lion's Den,"San Diego, California",United States,1964,30,185.42,92.98636,72,72,Orthodox,1,1,2,0.5,0.5,0.5,1,0,-2,2.54,2.26796,,2,0.5,0.5,1,0,0.5,Different Stance,-1.842216
25,UFC 3: The American Dream225Ken ShamrockChristophe Leninger,ONE ROUND,UFC Main Event,UFC 3 - The American Dream,1994,9,9,America,"Charlotte, North Carolina, U.S.",Grady Cole Center,,NO,2,Open Weight,John McCarthy,Submission,Punches,1,4,49,289,289,Christophe Leninger,Fighter 2,loss,40,1,0,0,0,,,"Scottsdale, Arizona",United States,1962,32,182.88,90.7184,,73.842216,Southpaw,0,0,0,0,0,0,0,0,2,-2.54,-2.26796,,-2,-0.5,-0.5,-1,0,-0.5,Different Stance,1.842216
24,UFC 3: The American Dream124Keith HackneyEmmanuel Yarborough,ONE ROUND,UFC Main Event,UFC 3 - The American Dream,1994,9,9,America,"Charlotte, North Carolina, U.S.",Grady Cole Center,,NO,1,Open Weight,John McCarthy,TKO,Punches,1,1,59,119,119,Keith Hackney,Fighter 1,win,38,34,0,0,0,The Giant Killer,,"Addison, Illinois",United States,1958,36,180.34,90.7184,,72.837138,Sideways,0,0,0,0,0,0,0,0,6,-22.86,-258.54744,,0,0,0,0,0,0,Different Stance,-9.045702
24,UFC 3: The American Dream124Keith HackneyEmmanuel Yarborough,ONE ROUND,UFC Main Event,UFC 3 - The American Dream,1994,9,9,America,"Charlotte, North Carolina, U.S.",Grady Cole Center,,NO,1,Open Weight,John McCarthy,TKO,Punches,1,1,59,119,119,Emmanuel Yarborough,Fighter 2,loss,39,1,0,0,0,Manny,Freelance,"Rahway, New Jersey",United States,1964,30,203.2,349.26584,,81.88284,Open Stance,0,0,0,0,0,0,0,0,-6,22.86,258.54744,,0,0,0,0,0,0,Different Stance,9.045702
23,UFC 2: No Way Out1523Royce GraciePatrick Smith,ONE ROUND,UFC Main Event,UFC 2 - No Way Out,1994,3,11,America,"Denver, Colorado, U.S.",Mammoth Gardens,2000,YES,15,Open Weight,John McCarthy,Submission,Punches,1,1,17,77,77,Royce Gracie,Fighter 1,win,19,4,1,0,2,,Gracie Humaita,Rio de Janeiro,Brazil,1966,28,185.42,79.3786,,74.847294,Southpaw,6,0,6,1,0.5,0.666666667,1,1.5,-3,-2.54,-22.6796,,2,-5.25,0.666666667,0.5,1.25,0.25,Different Stance,-1.005078
23,UFC 2: No Way Out1523Royce GraciePatrick Smith,ONE ROUND,UFC Main Event,UFC 2 - No Way Out,1994,3,11,America,"Denver, Colorado, U.S.",Mammoth Gardens,2000,YES,15,Open Weight,John McCarthy,Submission,Punches,1,1,17,77,77,Patrick Smith,Fighter 2,loss,21,1,0,0,0,,,"Denver, Colorado",United States,1963,31,187.96,102.0582,,75.852372,Orthodox,3,1,4,0.75,5.75,0,0.5,0.25,3,2.54,22.6796,,-2,5.25,-0.666666667,-0.5,-1.25,-0.25,Different Stance,1.005078
22,UFC 2: No Way Out1422Royce GracieRemco Pardoel,ONE ROUND,UFC Main Event,UFC 2 - No Way Out,1994,3,11,America,"Denver, Colorado, U.S.",Mammoth Gardens,2000,NO,14,Open Weight,John McCarthy,Submission,Lapel Choke,1,1,31,91,91,Royce Gracie,Fighter 1,win,19,0,1,1,1,,Gracie Humaita,Rio de Janeiro,Brazil,1966,28,185.42,79.3786,,74.847294,Southpaw,5,0,5,1,0.6,0.6,1,1.6,,-5.08,-38.55532,,3,-4.9,-0.4,0.5,0.1,0,Same Stance,-2.010156
22,UFC 2: No Way Out1422Royce GracieRemco Pardoel,ONE ROUND,UFC Main Event,UFC 2 - No Way Out,1994,3,11,America,"Denver, Colorado, U.S.",Mammoth Gardens,2000,NO,14,Open Weight,John McCarthy,Submission,Lapel Choke,1,1,31,91,91,Remco Pardoel,Fighter 2,loss,33,0,0,0,0,Grizzly,Pardoel Sports,Oss,Holland,,,190.5,117.93392,,76.85745,Southpaw,2,0,2,1,5.5,1,0.5,1.5,,5.08,38.55532,,-3,4.9,0.4,-0.5,-0.1,0,Same Stance,2.010156
21,UFC 2: No Way Out1321Patrick SmithJohnny Rhodes,ONE ROUND,UFC Main Event,UFC 2 - No Way Out,1994,3,11,America,"Denver, Colorado, U.S.",Mammoth Gardens,2000,NO,13,Open Weight,John McCarthy,Submission,Guillotine Choke,1,1,7,67,67,Patrick Smith,Fighter 1,win,21,5,0,1,0,,,"Denver, Colorado",United States,1963,31,187.96,102.0582,,75.852372,Orthodox,2,1,3,0.666666667,6,0,0.333333333,0.333333333,,5.08,6.80388,,1,-6,-0.5,-0.166666667,-0.666666667,-0.333333333,Same Stance,2.010156
21,UFC 2: No Way Out1321Patrick SmithJohnny Rhodes,ONE ROUND,UFC Main Event,UFC 2 - No Way Out,1994,3,11,America,"Denver, Colorado, U.S.",Mammoth Gardens,2000,NO,13,Open Weight,John McCarthy,Submission,Guillotine Choke,1,1,7,67,67,Johnny Rhodes,Fighter 2,loss,27,4,0,0,0,,,"Las Vegas, Nevada",United States,,,182.88,95.25432,,73.842216,Orthodox,2,0,2,1,12,0.5,0.5,1,,-5.08,-6.80388,,-1,6,0.5,0.166666667,0.666666667,0.333333333,Same Stance,-2.010156
20,UFC 2: No Way Out1220Royce GracieJason DeLucia,ONE ROUND,UFC Main Event,UFC 2 - No Way Out,1994,3,11,America,"Denver, Colorado, U.S.",Mammoth Gardens,2000,NO,12,Open Weight,John McCarthy,Submission,Armlock,1,1,7,67,67,Royce Gracie,Fighter 1,win,19,0,0,1,1,,Gracie Humaita,Rio de Janeiro,Brazil,1966,28,185.42,79.3786,,74.847294,Southpaw,4,0,4,1,0.75,0.75,1,1.75,3,5.08,-6.80388,,2,-2.25,0.25,-2,-0.75,0,Same Stance,2.010156
20,UFC 2: No Way Out1220Royce GracieJason DeLucia,ONE ROUND,UFC Main Event,UFC 2 - No Way Out,1994,3,11,America,"Denver, Colorado, U.S.",Mammoth Gardens,2000,NO,12,Open Weight,John McCarthy,Submission,Armlock,1,1,7,67,67,Jason DeLucia,Fighter 2,loss,22,0,1,0,0,,,"Bellingham, Massachusets",United States,1969,25,180.34,86.18248,,72.837138,Southpaw,2,0,2,1,3,0.5,3,2.5,-3,-5.08,6.80388,,-2,2.25,-0.25,2,0.75,0,Same Stance,-2.010156
19,UFC 2: No Way Out1119Remco PardoelOrlando Wiet,ONE ROUND,UFC Main Event,UFC 2 - No Way Out,1994,3,11,America,"Denver, Colorado, U.S.",Mammoth Gardens,2000,NO,11,Open Weight,John McCarthy,KO,Elbows,1,1,29,89,89,Remco Pardoel,Fighter 1,win,33,7,1,0,1,Grizzly,Pardoel Sports,Oss,Holland,,,190.5,117.93392,,76.85745,Southpaw,1,0,1,1,4,1,1,2,,12.7,40.82328,,0,-4,1,1,2,0,Same Stance,5.02539
19,UFC 2: No Way Out1119Remco PardoelOrlando Wiet,ONE ROUND,UFC Main Event,UFC 2 - No Way Out,1994,3,11,America,"Denver, Colorado, U.S.",Mammoth Gardens,2000,NO,11,Open Weight,John McCarthy,KO,Elbows,1,1,29,89,89,Orlando Wiet,Fighter 2,loss,31,1,0,0,0,The Gladiator,Team Wiet,Nancy,France,1965,29,177.8,77.11064,,71.83206,Southpaw,1,0,1,1,8,0,0,0,,-12.7,-40.82328,,0,4,-1,-1,-2,0,Same Stance,-5.02539
18,UFC 2: No Way Out1018Johnny RhodesFred Ettish,ONE ROUND,UFC Main Event,UFC 2 - No Way Out,1994,3,11,America,"Denver, Colorado, U.S.",Mammoth Gardens,2000,NO,10,Open Weight,John McCarthy,Submission,Rear-Naked Choke,1,3,7,187,187,Johnny Rhodes,Fighter 1,win,27,13,0,1,1,,,"Las Vegas, Nevada",United States,,,182.88,95.25432,,73.842216,Orthodox,1,0,1,1,11,1,0,1,,0,13.60776,,1,11,1,0,1,1,Different Stance,0
18,UFC 2: No Way Out1018Johnny RhodesFred Ettish,ONE ROUND,UFC Main Event,UFC 2 - No Way Out,1994,3,11,America,"Denver, Colorado, U.S.",Mammoth Gardens,2000,NO,10,Open Weight,John McCarthy,Submission,Rear-Naked Choke,1,3,7,187,187,Fred Ettish,Fighter 2,loss,36,4,0,0,0,,,"Bemiji, Minnesota",United States,1955,39,182.88,81.64656,,73.842216,Southpaw,0,0,0,0,0,0,0,0,,0,-13.60776,,-1,-11,-1,0,-1,-1,Different Stance,0
17,UFC 2: No Way Out917Patrick SmithScott Morris,ONE ROUND,UFC Main Event,UFC 2 - No Way Out,1994,3,11,America,"Denver, Colorado, U.S.",Mammoth Gardens,2000,NO,9,Open Weight,John McCarthy,KO,Elbows,1,0,30,30,30,Patrick Smith,Fighter 1,win,21,13,0,0,1,,,"Denver, Colorado",United States,1963,31,187.96,102.0582,,75.852372,Orthodox,1,1,2,0.5,2.5,0,0.5,0,,10.16,6.80388,,1,1.5,-1,-0.5,-1,-0.5,Same Stance,4.020312
17,UFC 2: No Way Out917Patrick SmithScott Morris,ONE ROUND,UFC Main Event,UFC 2 - No Way Out,1994,3,11,America,"Denver, Colorado, U.S.",Mammoth Gardens,2000,NO,9,Open Weight,John McCarthy,KO,Elbows,1,0,30,30,30,Scott Morris,Fighter 2,loss,24,0,0,0,0,,,"Arlington, Texas",United States,,,177.8,95.25432,,71.83206,Orthodox,1,0,1,1,1,1,1,1,,-10.16,-6.80388,,-1,-1.5,1,0.5,1,0.5,Same Stance,-4.020312
16,UFC 2: No Way Out816Royce GracieMinoki Ichihara,ONE ROUND,UFC Main Event,UFC 2 - No Way Out,1994,3,11,America,"Denver, Colorado, U.S.",Mammoth Gardens,2000,NO,8,Open Weight,John McCarthy,Submission,Lapel Choke,1,5,8,308,308,Royce Gracie,Fighter 1,win,19,2,1,2,1,,Gracie Humaita,Rio de Janeiro,Brazil,1966,28,185.42,79.3786,,74.847294,Southpaw,3,0,3,1,0.333333333,0.666666667,0.666666667,2,,15.24,-1.360776,,3,0.333333333,0.666666667,0.666666667,2,1,Different Stance,6.030468
16,UFC 2: No Way Out816Royce GracieMinoki Ichihara,ONE ROUND,UFC Main Event,UFC 2 - No Way Out,1994,3,11,America,"Denver, Colorado, U.S.",Mammoth Gardens,2000,NO,8,Open Weight,John McCarthy,Submission,Lapel Choke,1,5,8,308,308,Minoki Ichihara,Fighter 2,loss,35,3,0,0,0,,,Tokyo,Japan,,,170.18,80.739376,,68.816826,Orthodox,0,0,0,0,0,0,0,0,,-15.24,1.360776,,-3,-0.333333333,-0.666666667,-0.666666667,-2,-1,Different Stance,-6.030468
15,UFC 2: No Way Out715Jason DeLuciaScott Baker,ONE ROUND,UFC Main Event,UFC 2 - No Way Out,1994,3,11,America,"Denver, Colorado, U.S.",Mammoth Gardens,2000,NO,7,Open Weight,John McCarthy,Submission,Punches,1,6,41,401,401,Jason DeLucia,Fighter 1,win,22,3,0,5,4,,,"Bellingham, Massachusets",United States,1969,25,180.34,86.18248,,72.837138,Southpaw,1,0,1,1,3,1,1,1,,-2.54,-9.07184,,1,3,1,1,1,1,,-1.005078
15,UFC 2: No Way Out715Jason DeLuciaScott Baker,ONE ROUND,UFC Main Event,UFC 2 - No Way Out,1994,3,11,America,"Denver, Colorado, U.S.",Mammoth Gardens,2000,NO,7,Open Weight,John McCarthy,Submission,Punches,1,6,41,401,401,Scott Baker,Fighter 2,loss,34,0,1,0,3,,,Utah,United States,,,182.88,95.25432,,73.842216,,0,0,0,0,0,0,0,0,,2.54,9.07184,,-1,-3,-1,-1,-1,-1,,1.005078
14,UFC 2: No Way Out614Remco PardoelAlberta Cerra Leon,ONE ROUND,UFC Main Event,UFC 2 - No Way Out,1994,3,11,America,"Denver, Colorado, U.S.",Mammoth Gardens,2000,NO,6,Open Weight,John McCarthy,Submission,Armlock,1,9,51,591,591,Remco Pardoel,Fighter 1,win,33,4,1,1,2,Grizzly,Pardoel Sports,Oss,Holland,,,190.5,117.93392,,76.85745,Southpaw,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,
14,UFC 2: No Way Out614Remco PardoelAlberta Cerra Leon,ONE ROUND,UFC Main Event,UFC 2 - No Way Out,1994,3,11,America,"Denver, Colorado, U.S.",Mammoth Gardens,2000,NO,6,Open Weight,John McCarthy,Submission,Armlock,1,9,51,591,591,Alberto Cerra Leon,Fighter 2,loss,37,1,0,0,0,,,Lemoa,Spain,,,,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,
13,UFC 2: No Way Out513Orlando WietRobert Lucarelli,ONE ROUND,UFC Main Event,UFC 2 - No Way Out,1994,3,11,America,"Denver, Colorado, U.S.",Mammoth Gardens,2000,NO,5,Open Weight,John McCarthy,TKO,Knees,1,2,50,170,170,Orlando Wiet,Fighter 1,win,31,8,0,0,0,The Gladiator,Team Wiet,Nancy,France,1965,29,177.8,77.11064,,71.83206,Southpaw,0,0,0,0,0,0,0,0,,-10.16,-34.0194,,0,0,0,0,0,0,,-4.020312
13,UFC 2: No Way Out513Orlando WietRobert Lucarelli,ONE ROUND,UFC Main Event,UFC 2 - No Way Out,1994,3,11,America,"Denver, Colorado, U.S.",Mammoth Gardens,2000,NO,5,Open Weight,John McCarthy,TKO,Knees,1,2,50,170,170,Robert Lucarelli,Fighter 2,loss,32,2,1,1,0,,,"Schenectady, New York",United States,,,187.96,111.13004,,75.852372,,0,0,0,0,0,0,0,0,,10.16,34.0194,,0,0,0,0,0,0,,4.020312
12,UFC 2: No Way Out412Frank HamakerThaddeus Luster,ONE ROUND,UFC Main Event,UFC 2 - No Way Out,1994,3,11,America,"Denver, Colorado, U.S.",Mammoth Gardens,2000,NO,4,Open Weight,John McCarthy,TKO,Corner Stoppage,1,4,52,292,292,Frank Hamaker,Fighter 1,win,29,2,1,3,4,,,Amsterdam,Netherlands,,,,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,
12,UFC 2: No Way Out412Frank HamakerThaddeus Luster,ONE ROUND,UFC Main Event,UFC 2 - No Way Out,1994,3,11,America,"Denver, Colorado, U.S.",Mammoth Gardens,2000,NO,4,Open Weight,John McCarthy,TKO,Corner Stoppage,1,4,52,292,292,Thaddeus Luster,Fighter 2,loss,30,0,0,0,0,,,"Van Nuys, California",United States,,,190.5,95.25432,,76.85745,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,
11,UFC 2: No Way Out311Johnny RhodesDavid Levicki,ONE ROUND,UFC Main Event,UFC 2 - No Way Out,1994,3,11,America,"Denver, Colorado, U.S.",Mammoth Gardens,2000,NO,3,Open Weight,John McCarthy,Submission,Punches,1,12,13,733,733,Johnny Rhodes,Fighter 1,win,27,11,1,0,1,,,"Las Vegas, Nevada",United States,,,182.88,95.25432,,73.842216,Orthodox,0,0,0,0,0,0,0,0,,-12.7,-29.48348,,0,0,0,0,0,0,,-5.02539
11,UFC 2: No Way Out311Johnny RhodesDavid Levicki,ONE ROUND,UFC Main Event,UFC 2 - No Way Out,1994,3,11,America,"Denver, Colorado, U.S.",Mammoth Gardens,2000,NO,3,Open Weight,John McCarthy,Submission,Punches,1,12,13,733,733,David Levicki,Fighter 2,loss,28,4,0,0,0,,,"Orem, Utah",United States,,,195.58,124.7378,,78.867606,,0,0,0,0,0,0,0,0,,12.7,29.48348,,0,0,0,0,0,0,,5.02539
10,UFC 2: No Way Out210Patrick SmithRay Wizard,ONE ROUND,UFC Main Event,UFC 2 - No Way Out,1994,3,11,America,"Denver, Colorado, U.S.",Mammoth Gardens,2000,NO,2,Open Weight,John McCarthy,Submission,Guillotine Choke,1,0,58,58,58,Patrick Smith,Fighter 1,win,21,1,0,1,0,,,"Denver, Colorado",United States,1963,31,187.96,102.0582,,75.852372,Orthodox,0,1,1,0,4,0,0,0,,,,,1,4,0,0,0,0,,
10,UFC 2: No Way Out210Patrick SmithRay Wizard,ONE ROUND,UFC Main Event,UFC 2 - No Way Out,1994,3,11,America,"Denver, Colorado, U.S.",Mammoth Gardens,2000,NO,2,Open Weight,John McCarthy,Submission,Guillotine Choke,1,0,58,58,58,Ray Wizard,Fighter 2,loss,26,1,0,0,0,,,"Los Angeles, California",United States,,,,,,,,0,0,0,0,0,0,0,0,,,,,-1,-4,0,0,0,0,,
9,UFC 2: No Way Out19Scott MorrisSean Daugherty,ONE ROUND,UFC Main Event,UFC 2 - No Way Out,1994,3,11,America,"Denver, Colorado, U.S.",Mammoth Gardens,2000,NO,1,Open Weight,John McCarthy,Submission,Guillotine Choke,1,0,20,20,20,Scott Morris,Fighter 1,win,24,1,1,1,1,,,"Arlington, Texas",United States,,,177.8,95.25432,,71.83206,Orthodox,0,0,0,0,0,0,0,0,,-5.08,15.87572,,0,0,0,0,0,0,,-2.010156
9,UFC 2: No Way Out19Scott MorrisSean Daugherty,ONE ROUND,UFC Main Event,UFC 2 - No Way Out,1994,3,11,America,"Denver, Colorado, U.S.",Mammoth Gardens,2000,NO,1,Open Weight,John McCarthy,Submission,Guillotine Choke,1,0,20,20,20,Sean Daugherty,Fighter 2,loss,25,0,0,0,0,,,"Akron, Ohio",United States,1975,19,182.88,79.3786,,73.842216,,0,0,0,0,0,0,0,0,,5.08,-15.87572,,0,0,0,0,0,0,,2.010156
8,UFC 1: The Beginning88Royce GracieGerard Gordeau,ONE ROUND,UFC Main Event,UFC 1 - The Beginning,1993,11,12,America,"Denver, Colorado, U.S.",McNichols Sports Arena,7800,YES,8,Open Weight,Helio Vigio,Submission,Rear-Naked Choke,1,1,44,104,104,Royce Gracie,Fighter 1,win,19,1,1,1,2,,Gracie Humaita,Rio de Janeiro,Brazil,1966,27,185.42,79.3786,,74.847294,Southpaw,2,0,2,1,0,0.5,0.5,2,-11,-10.16,-18.597272,,0,-7,0.5,0.5,2,0,Different Stance,-4.020312
8,UFC 1: The Beginning88Royce GracieGerard Gordeau,ONE ROUND,UFC Main Event,UFC 1 - The Beginning,1993,11,12,America,"Denver, Colorado, U.S.",McNichols Sports Arena,7800,YES,8,Open Weight,Helio Vigio,Submission,Rear-Naked Choke,1,1,44,104,104,Gerard Gordeau,Fighter 2,loss,15,0,0,0,0,,Kamakura,The Hague,Netherlands,1955,38,195.58,97.975872,,78.867606,Orthodox,2,0,2,1,7,0,0,0,11,10.16,18.597272,,0,7,-0.5,-0.5,-2,0,Different Stance,4.020312
7,UFC 1: The Beginning77Jason DeLuciaTrent Jenkins,ONE ROUND,UFC Main Event,UFC 1 - The Beginning,1993,11,12,America,"Denver, Colorado, U.S.",McNichols Sports Arena,7800,NO,7,Open Weight,Joao Alberto Barreto,Submission,Rear-Naked Choke,1,0,52,52,52,Jason DeLucia,Fighter 1,win,22,3,1,1,1,,,"Bellingham, Massachusets",United States,1969,24,180.34,86.18248,,72.837138,Southpaw,0,0,0,0,0,0,0,0,,-7.62,2.26796,,0,0,0,0,0,0,,-3.015234
7,UFC 1: The Beginning77Jason DeLuciaTrent Jenkins,ONE ROUND,UFC Main Event,UFC 1 - The Beginning,1993,11,12,America,"Denver, Colorado, U.S.",McNichols Sports Arena,7800,NO,7,Open Weight,Joao Alberto Barreto,Submission,Rear-Naked Choke,1,0,52,52,52,Trent Jenkins,Fighter 2,loss,23,1,0,0,0,,,"Denver, Colorado",United States,,,187.96,83.91452,,75.852372,,0,0,0,0,0,0,0,0,,7.62,-2.26796,,0,0,0,0,0,0,,3.015234
6,UFC 1: The Beginning66Royce GracieKen Shamrock,ONE ROUND,UFC Main Event,UFC 1 - The Beginning,1993,11,12,America,"Denver, Colorado, U.S.",McNichols Sports Arena,7800,NO,6,Open Weight,Helio Vigio,Submission,Rear-Naked Choke,1,0,57,57,57,Royce Gracie,Fighter 1,win,19,0,0,1,2,,Gracie Humaita,Rio de Janeiro,Brazil,1966,27,185.42,79.3786,,74.847294,Southpaw,1,0,1,1,0,1,0,2,-2,0,-13.60776,,0,-1,0,-2,2,0,Different Stance,2.847294
6,UFC 1: The Beginning66Royce GracieKen Shamrock,ONE ROUND,UFC Main Event,UFC 1 - The Beginning,1993,11,12,America,"Denver, Colorado, U.S.",McNichols Sports Arena,7800,NO,6,Open Weight,Helio Vigio,Submission,Rear-Naked Choke,1,0,57,57,57,Ken Shamrock,Fighter 2,loss,4,0,0,0,0,The World's Most Dangerous Man,Lion's Den,"San Diego, California",United States,1964,29,185.42,92.98636,72,72,Orthodox,1,0,1,1,1,1,2,0,2,0,13.60776,,0,1,0,2,-2,0,Different Stance,-2.847294
5,UFC 1: The Beginning55Gerard GordeauKevin Rosier,ONE ROUND,UFC Main Event,UFC 1 - The Beginning,1993,11,12,America,"Denver, Colorado, U.S.",McNichols Sports Arena,7800,NO,5,Open Weight,Joao Alberto Barreto,TKO,Corner Stoppage,1,0,59,59,59,Gerard Gordeau,Fighter 1,win,15,11,0,0,0,,Kamakura,The Hague,Netherlands,1955,38,195.58,97.975872,,78.867606,Orthodox,1,0,1,1,3,0,0,0,7,2.54,-26.761928,,0,-12,0,0,0,0,Same Stance,1.005078
